,ÿ435,573
435,573
435,573
435,573
435,573
435,573
435,573
435,573
435,573
435,573
435,573
435,574
435,572
435,573
435,573
435,573
435,573
435,573
435,574
435,574
435,573
435,574
435,574
435,573
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,573
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,573
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,575
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,575
435,574
435,574
435,574
435,574
435,573
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,575
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,574
435,575
435,574
435,574
435,575
435,575
435,575
435,575
435,574
435,574
435,574
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,574
435,575
435,575
435,575
435,575
435,575
435,575
435,574
435,574
435,575
435,575
435,574
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,574
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,574
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
4335,575
435,575
435,576
435,575
435,576
435,575
435,575
435,576
435,576
435,575
435,574
435,575
435,574
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,576
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,575
435,576
435,575
435,575
435,575
435,575
435,575
435,576
435,576
435,575
435,576
435,575
435,575
435,575
435,575
435,575
435,576
435,575
435,576
435,576
435,575
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,575
435,576
435,575
435,576
435,575
435,575
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,575
435,576
435,576
435,576
435,575
435,575
435,576
435,576
435,575
435,576
435,575
435,575
435,576
435,576
435,576
435,575
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,575
435,576
435,576
435,575
435,575
435,576
435,575
435,576
435,576
435,575
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,575
435,576
435,576
435,576
435,575
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,576
435,577
435,578
435,577
435,576
435,575
435,576
435,576
435,576
435,576
435,576
435,577
435,576
435,576
435,576
435,576
435,576
435,577
435,576
435,576
435,576
435,577
435,577
435,576
435,576
435,576
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,576
435,576
435,577
435,576
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,576
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,578
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,578
435,577
435,577
435,578
435,577
435,577
435,577
435,577
435,577
435,578
435,577
435,578
435,577
435,577
435,577
435,577
435,577
435,577
435,578
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,577
435,578
435,577
435,577
435,577
435,578
435,577
435,578
435,577
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,577
435,578
435,577
435,578
435,577
435,577
435,577
435,577
435,577
435,578
435,578
435,578
435,578
435,578
435,577
435,578
435,577
435,578
435,578
435,578
435,578
435,578
435,578
435,577
435,578
435,578
435,578
435,577
435,577
435,577
435,578
435,578
435,578
435,577
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,577
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,577
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,577
435,578
435,577
435,577
435,578
435,577
435,577
435,577
435,577
435,578
435,578
435,578
435,578
435,577
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,579
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,579
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,578
435,579
435,578
435,579
435,579
435,579
435,578
435,578
435,578
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,578
435,578
435,579
435,578
435,578
435,579
435,579
435,579
435,578
435,579
435,578
435,579
435,578
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,578
435,578
435,579
435,578
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,578
435,579
435,578
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,578
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,578
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,579
435,578
435,579
435,579
435,579
436,583
435,588
434,594
432,608
429,639
427,655
426,669
424,678
421,686
417,692
415,698
413,705
412,710
412,728
410,735
408,757
406,767
401,776
399,784
397,792
396,799
395,804
394,806
394,807
394,808
394,808
394,808
394,810
394,811
394,811
394,812
394,812
394,813
394,813
394,813
394,813
394,814
394,814
394,814
394,814
394,814
394,814
394,814
394,815
394,814
394,814
394,815
394,814
394,815
394,815
394,815
394,815
394,815
394,815
394,815
394,815
394,815
394,816
394,816
394,816
394,816
394,815
394,816
394,816
394,816
394,816
394,816
394,816
394,816
394,816
394,816
394,816
394,816
394,816
394,817
394,816
394,816
394,817
394,817
394,817
394,817
394,817
394,817
394,817
394,817
394,817
394,817
394,817
